ID emp.var.rate cons.price.idx cons.conf.idx euribor3m nr.employed
T70CVUL6ST -2.9 92.20100000000001 -31.4 0.883 5076.2
O3B9HLKTDX 1.4 93.91799999999999 -42.7 4.962 5228.1
NELCWL31B8 -2.9 92.20100000000001 -31.4 0.8490000000000001 5076.2
PA61G5KDXL -0.1 93.2 -42.0 4.021 5195.8
6280IWXSW0 -3.4 92.431 -26.9 0.742 5017.5
KPRV96ELCP -1.7 94.027 -38.3 0.903 4991.6
VRK9DCMUVU -1.7 94.215 -40.3 0.8759999999999999 4991.6
2CKSM0SE2F -1.8 92.89299999999999 -46.2 1.244 5099.1
OWSRKY4A41 1.4 93.91799999999999 -42.7 4.963 5228.1
NXG62T33C0 1.4 93.91799999999999 -42.7 4.962 5228.1
4A66TTIGOV 1.4 93.91799999999999 -42.7 4.96 5228.1
R5HGSAR9XB 1.4 94.465 -41.8 4.961 5228.1
BQTF1D2KKE 1.4 94.465 -41.8 4.967 5228.1
P7ORINY41Q -0.1 93.2 -42.0 4.12 5195.8
T56OQMB7JW 1.4 93.91799999999999 -42.7 4.957 5228.1
11528M78EB 1.4 94.465 -41.8 4.864 5228.1
XV5CD41LEB -1.8 92.89299999999999 -46.2 1.327 5099.1
4R32TQ5UWM 1.4 94.465 -41.8 4.961 5228.1
XPQSUGMG3L -1.8 92.89299999999999 -46.2 1.291 5099.1
F5DN2B6RW9 1.4 94.465 -41.8 4.8660000000000005 5228.1
BXXI8Z02K5 1.1 93.994 -36.4 4.857 5191.0
FQP4EQ9TMX 1.1 93.994 -36.4 4.857 5191.0
FZU2B4PTQT 1.4 93.444 -36.1 4.9639999999999995 5228.1
0S3M2L4S1H 1.1 93.994 -36.4 4.855 5191.0
Q2UQP3ESH7 -0.1 93.2 -42.0 4.12 5195.8
IR5LXKGVJV -3.4 92.37899999999999 -29.8 0.8029999999999999 5017.5
36PD0S6WX3 -1.8 93.075 -47.1 1.405 5099.1
06XSCWP39J -1.8 92.89299999999999 -46.2 1.266 5099.1
7WCN6YK3LB -1.8 92.89299999999999 -46.2 1.291 5099.1
8NZVDP78UX -1.8 92.89299999999999 -46.2 1.344 5099.1
O8OOZM5D86 1.4 93.444 -36.1 4.97 5228.1
5SQHV1P660 -2.9 92.963 -40.8 1.262 5076.2
28S9TA8DYL 1.4 93.444 -36.1 4.9639999999999995 5228.1
VA3N7A8UYJ -1.8 92.89299999999999 -46.2 1.291 5099.1
P9P366CONJ -3.4 92.431 -26.9 0.74 5017.5
YIBYQZDABX 1.4 94.465 -41.8 4.959 5228.1
LPUYKZMRRN -1.8 92.84299999999999 -50.0 1.51 5099.1
7PATOCU29P 1.1 93.994 -36.4 4.86 5191.0
LQORC1G1OT 1.4 94.465 -41.8 4.961 5228.1
U5QW8B2LPV -1.8 92.89299999999999 -46.2 1.344 5099.1
QGED5SYK2C 1.4 94.465 -41.8 4.959 5228.1
X7J4IYWIRW -0.1 93.2 -42.0 4.021 5195.8
MIM7GDMNAO -1.8 93.075 -47.1 1.405 5099.1
4YV7BRQCJN 1.4 93.444 -36.1 4.97 5228.1
BSCXCJMCA9 1.4 93.91799999999999 -42.7 4.962 5228.1
CMNKZRTXTD -1.8 93.075 -47.1 1.445 5099.1
3HA5BTW8F3 1.4 93.91799999999999 -42.7 4.968 5228.1
LBY6J4D1MA -1.8 92.89299999999999 -46.2 1.354 5099.1
IKFN1HUK6Q 1.4 93.444 -36.1 4.965 5228.1
DDRLUFQRH2 1.4 93.91799999999999 -42.7 4.962 5228.1
G6BOK1E20R 1.4 93.444 -36.1 4.965 5228.1
F7NYK66W3M -1.7 94.215 -40.3 0.8220000000000001 4991.6
LBU46PGTAJ 1.4 94.465 -41.8 4.961 5228.1
DY5W9M37FO -1.8 92.89299999999999 -46.2 1.244 5099.1
XQOZ76E2Y0 1.4 93.91799999999999 -42.7 4.962 5228.1
D2PENCLURQ 1.4 93.91799999999999 -42.7 4.968 5228.1
EZERKPVC71 1.4 93.444 -36.1 4.965 5228.1
KDR93SLHXZ -1.7 94.215 -40.3 0.846 4991.6
QVPT3288UM -0.1 93.2 -42.0 4.343 5195.8
H32K1PEPJQ 1.1 93.994 -36.4 4.86 5191.0
9JFWHTL975 -0.1 93.2 -42.0 4.191 5195.8
1A5FB4E5EL -2.9 92.963 -40.8 1.266 5076.2
BKY8NYDQA4 -1.8 93.075 -47.1 1.365 5099.1
3AJ5ZH1BV8 -1.8 92.84299999999999 -50.0 1.811 5099.1
A9N4KHQDER 1.4 93.444 -36.1 4.97 5228.1
D0K3L0P327 -2.9 92.20100000000001 -31.4 0.8809999999999999 5076.2
8ZWCY93NAI 1.1 93.994 -36.4 4.855 5191.0
C566M9BOX6 1.1 93.994 -36.4 4.864 5191.0
AAOJ4WLTMB 1.4 94.465 -41.8 4.865 5228.1
TCEECVPJYV 1.1 93.994 -36.4 4.856 5191.0
EYGJE0AQRH -1.8 92.89299999999999 -46.2 1.327 5099.1
CMJODUL746 -1.8 92.89299999999999 -46.2 1.25 5099.1
BBIRDIP3CS 1.4 94.465 -41.8 4.961 5228.1
58VXEDDK76 1.4 94.465 -41.8 4.961 5228.1
BNZOEDSSOY -1.8 92.89299999999999 -46.2 1.25 5099.1
ZLLXVTBKTT -0.1 93.2 -42.0 4.021 5195.8
JDNABJDUWW -1.8 92.89299999999999 -46.2 1.344 5099.1
LGYZKZI7OT 1.4 93.444 -36.1 4.963 5228.1
B06AYGT4PV 1.1 93.994 -36.4 4.857 5191.0
5EI4UEJG4P 1.1 93.994 -36.4 4.864 5191.0
7V1WYKJWQG -1.8 93.075 -47.1 1.392 5099.1
PFHZPDJQPJ 1.4 93.91799999999999 -42.7 4.961 5228.1
48R6JFX5R3 -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
MXE88ST3K4 1.1 93.994 -36.4 4.86 5191.0
UXV7UP5KKM 1.4 93.444 -36.1 4.965 5228.1
YZ96A6T3RE 1.4 93.91799999999999 -42.7 4.962 5228.1
S9MP5AZELB -0.1 93.2 -42.0 4.223 5195.8
GB187LDUFF -1.8 92.89299999999999 -46.2 1.291 5099.1
1PFGMGMWDG 1.1 93.994 -36.4 4.855 5191.0
Y6Y3HA43V7 -2.9 92.963 -40.8 1.26 5076.2
Y645RGLUHN -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
OFUBGDE8V1 -1.8 93.075 -47.1 1.392 5099.1
HRLO8BO0V6 1.4 94.465 -41.8 4.864 5228.1
Q5VP0IH0L1 1.4 94.465 -41.8 4.967 5228.1
X57WGQYX94 -1.8 93.075 -47.1 1.415 5099.1
UKVQBPWGR5 1.1 93.994 -36.4 4.864 5191.0
ZBBXFH3J42 1.4 94.465 -41.8 4.967 5228.1
UJW4ANR3ES 1.4 93.444 -36.1 4.9639999999999995 5228.1
6E9NKR4KF3 -1.8 93.075 -47.1 1.405 5099.1
RCE7ENPF9M 1.4 93.91799999999999 -42.7 4.963 5228.1
6ODJZBLUFI -0.1 93.2 -42.0 4.191 5195.8
0JX5DPBJM1 -1.8 93.749 -34.6 0.6459999999999999 5008.7
F475RP8HTT 1.4 94.465 -41.8 4.959 5228.1
BTBMP7YE49 -0.1 93.2 -42.0 4.12 5195.8
G7NP143U69 -0.1 93.2 -42.0 4.191 5195.8
IA4ZIVZZCQ 1.1 93.994 -36.4 4.859 5191.0
6TXBCEZKLD -0.1 93.2 -42.0 4.191 5195.8
L9JWEMK5BS 1.4 93.444 -36.1 4.9639999999999995 5228.1
BNMXG9D8VA 1.4 93.91799999999999 -42.7 4.961 5228.1
4SWV6GBPWU 1.4 94.465 -41.8 4.961 5228.1
NKGN31XVCI 1.4 94.465 -41.8 4.959 5228.1
QNE1759XLY 1.1 93.994 -36.4 4.857 5191.0
DF4SHY561Z 1.4 93.91799999999999 -42.7 4.96 5228.1
RDRVVX4N9O -0.1 93.2 -42.0 4.1530000000000005 5195.8
QWFLTAM7FE 1.1 93.994 -36.4 4.86 5191.0
3BVWIZD4TE 1.4 94.465 -41.8 4.864 5228.1
82Q29ZR0AW 1.4 93.91799999999999 -42.7 4.968 5228.1
APRT4BGPZ6 -2.9 92.469 -33.6 0.9079999999999999 5076.2
4R6RTDICWX 1.1 93.994 -36.4 4.8580000000000005 5191.0
LGNTSGGKI0 1.1 93.994 -36.4 4.856 5191.0
HKAJ4IGXYI 1.1 93.994 -36.4 4.859 5191.0
OLSFDTRJ3W 1.4 93.444 -36.1 4.965 5228.1
KB3TIF5QOL -1.8 93.075 -47.1 1.41 5099.1
MMTNWMWPFP -1.8 93.075 -47.1 1.405 5099.1
G21JDU7UDT 1.4 93.91799999999999 -42.7 4.962 5228.1
JFYCQ0HYOG 1.1 93.994 -36.4 4.855 5191.0
HIQOK13Y4Z 1.4 93.444 -36.1 4.965 5228.1
O8P1QN3Y8W 1.4 93.91799999999999 -42.7 4.958 5228.1
FIX08SBD4X 1.4 93.444 -36.1 4.968 5228.1
7GZ32PDSHB 1.1 93.994 -36.4 4.857 5191.0
EKG0UD8CE7 -1.8 93.075 -47.1 1.415 5099.1
VVR0EN9FMA 1.4 93.444 -36.1 4.965 5228.1
FMGPEB7WRX 1.4 93.444 -36.1 4.965 5228.1
ELIEBXUNJK 1.1 93.994 -36.4 4.857 5191.0
2NG0WX8VF8 -1.8 93.075 -47.1 1.445 5099.1
PLKIJ6UK28 -3.4 92.431 -26.9 0.722 5017.5
OUNY9UYLOX -1.8 92.89299999999999 -46.2 1.334 5099.1
8KKG9U0L3S -1.8 92.89299999999999 -46.2 1.266 5099.1
EBUD87P3BK 1.4 93.444 -36.1 4.9639999999999995 5228.1
AB59Q99AUH 1.1 93.994 -36.4 4.86 5191.0
D6GVVB8BHG 1.4 93.444 -36.1 4.9639999999999995 5228.1
EHUAMBW1Q0 -3.4 92.431 -26.9 0.7390000000000001 5017.5
RGC0SCZTOE 1.4 94.465 -41.8 4.958 5228.1
04256690B3 1.4 93.91799999999999 -42.7 4.96 5228.1
Y2BT0M1D0N -1.8 92.89299999999999 -46.2 1.291 5099.1
4PX6Z1PQ4K -3.4 92.649 -30.1 0.716 5017.5
8BXBO9W5KN 1.4 93.444 -36.1 4.963 5228.1
Y6MPY6HMFC -1.8 92.89299999999999 -46.2 1.244 5099.1
FXNB14127Q 1.4 94.465 -41.8 4.961 5228.1
0PG07ZN7A3 -1.8 92.89299999999999 -46.2 1.281 5099.1
WLBE4T5R0M -0.1 93.2 -42.0 4.021 5195.8
Z3HRBI9OAK 1.4 94.465 -41.8 4.959 5228.1
CWZDKJQGV6 1.1 93.994 -36.4 4.855 5191.0
9FFEHEWBQW -1.8 92.89299999999999 -46.2 1.266 5099.1
B9PZH8CVE5 -1.8 92.89299999999999 -46.2 1.266 5099.1
GXTVGKF3GP 1.4 94.465 -41.8 4.864 5228.1
MYH4Y9HBTF -1.8 93.075 -47.1 1.405 5099.1
DKX1K2T5OW 1.4 93.91799999999999 -42.7 4.963 5228.1
2ZN8YT9P9P 1.4 93.91799999999999 -42.7 4.961 5228.1
MVOFRKE12Y 1.4 94.465 -41.8 4.864 5228.1
IBB9G5J4T4 1.4 93.444 -36.1 4.965 5228.1
GMQT7UD3LE -1.8 93.075 -47.1 1.445 5099.1
XO01S6VWDG 1.4 93.444 -36.1 4.97 5228.1
GZPM9B6VOD 1.1 93.994 -36.4 4.855 5191.0
2NXWQ3F1PG 1.4 94.465 -41.8 4.865 5228.1
UKA0XE2K5W 1.1 93.994 -36.4 4.857 5191.0
DHG4PTY6AF 1.1 93.994 -36.4 4.859 5191.0
0AFSZPXBFV 1.1 93.994 -36.4 4.86 5191.0
QP3HWN7ODC -1.1 94.199 -37.5 0.878 4963.6
3W47O7B9CN 1.4 94.465 -41.8 4.961 5228.1
57PH3MTQ7R 1.4 93.444 -36.1 4.965 5228.1
PK96QS5HZF 1.4 94.465 -41.8 4.8660000000000005 5228.1
BSS6RHCK9A 1.1 93.994 -36.4 4.857 5191.0
MT8HMEDCC4 1.4 93.444 -36.1 4.963 5228.1
17NZZSMVFA -1.8 93.075 -47.1 1.405 5099.1
HBGXB42AH4 1.1 93.994 -36.4 4.857 5191.0
O2M5FNZLHA 1.4 94.465 -41.8 4.962 5228.1
BUK6LMA020 1.4 94.465 -41.8 4.865 5228.1
9D5HH1B4ZC -3.4 92.37899999999999 -29.8 0.77 5017.5
HIC9FNR3AD 1.4 93.91799999999999 -42.7 4.962 5228.1
GH86K263C1 -0.1 93.2 -42.0 4.12 5195.8
7FCNJ37KPV -1.7 94.215 -40.3 0.8270000000000001 4991.6
SWOJ4A3228 1.4 93.444 -36.1 4.962 5228.1
WV8MWXCGPO -2.9 92.20100000000001 -31.4 0.873 5076.2
43W8AXVE5M 1.4 93.444 -36.1 4.97 5228.1
445IBAZR8I 1.4 93.444 -36.1 4.9639999999999995 5228.1
PBNC5L1Q6X 1.4 93.444 -36.1 4.968 5228.1
A6A8JNJ6DD 1.4 94.465 -41.8 4.959 5228.1
AL9TIIZSWU -2.9 92.20100000000001 -31.4 0.879 5076.2
KKI2BEXDBO 1.1 93.994 -36.4 4.856 5191.0
MBD087ADO2 1.4 93.91799999999999 -42.7 4.962 5228.1
09QK5QMAEC -1.8 92.89299999999999 -46.2 1.291 5099.1
ONGZE65589 -1.8 92.89299999999999 -46.2 1.327 5099.1
4XBAZRFOQR -3.0 92.713 -33.0 0.715 5023.5
HQ6AHTXKTQ 1.1 93.994 -36.4 4.857 5191.0
RAB1C9ZC5O 1.4 93.91799999999999 -42.7 4.96 5228.1
OU543R3F7Z 1.4 94.465 -41.8 4.962 5228.1
JIKBFQ8L0P 1.4 93.444 -36.1 4.965 5228.1
EKZDEFXPJX 1.4 93.91799999999999 -42.7 4.96 5228.1
CY1IVVF7G3 1.4 93.91799999999999 -42.7 4.963 5228.1
7O4YN9L0K7 1.4 93.91799999999999 -42.7 4.961 5228.1
VKG8WKXSXP 1.1 93.994 -36.4 4.864 5191.0
Z2G8YL80F1 -1.8 92.89299999999999 -46.2 1.281 5099.1
CRC0UD1P6Q -1.1 94.601 -49.5 1.043 4963.6
DGCAN8T48H -0.1 93.2 -42.0 4.0760000000000005 5195.8
KQEORCN69W -2.9 92.20100000000001 -31.4 0.8809999999999999 5076.2
PO30UBFZSQ -2.9 92.20100000000001 -31.4 0.821 5076.2
DFRAAN1U00 -0.1 93.2 -42.0 4.12 5195.8
RZA88TW4EC 1.4 94.465 -41.8 4.8660000000000005 5228.1
QYQA7FNICS 1.1 93.994 -36.4 4.86 5191.0
8D7E0HI6QN -3.4 92.649 -30.1 0.72 5017.5
EK34Q33JS9 1.4 93.444 -36.1 4.965 5228.1
E1U8FDF2X5 1.4 93.444 -36.1 4.9639999999999995 5228.1
L8D37J8YYF 1.4 93.444 -36.1 4.9639999999999995 5228.1
HW2E7GWSQJ 1.4 94.465 -41.8 4.865 5228.1
D9622XA4CQ 1.4 94.465 -41.8 4.864 5228.1
RBDEZJS7S7 1.4 93.444 -36.1 4.9639999999999995 5228.1
J4NVC4HI6N 1.1 93.994 -36.4 4.857 5191.0
0NF5YVAQPY 1.4 94.465 -41.8 4.961 5228.1
ERFF7JSTK8 -1.8 93.075 -47.1 1.405 5099.1
37HO0SABJS 1.4 94.465 -41.8 4.864 5228.1
PCPZWEK8YQ -0.1 93.2 -42.0 4.0760000000000005 5195.8
NJU6RCWZEN -1.8 92.84299999999999 -50.0 1.56 5099.1
0TVWXR5JU8 -1.8 93.075 -47.1 1.365 5099.1
CBUOSSXF6X 1.4 94.465 -41.8 4.961 5228.1
VC1ZNDT8N6 -1.8 93.749 -34.6 0.635 5008.7
54UZJ1XAYK -3.4 92.37899999999999 -29.8 0.77 5017.5
BUJFRSBK3A 1.4 93.91799999999999 -42.7 4.968 5228.1
7PNS0OA8MN 1.1 93.994 -36.4 4.857 5191.0
LHTPWKALZN 1.4 93.91799999999999 -42.7 4.961 5228.1
999RNMD0GD 1.4 93.444 -36.1 4.963 5228.1
TXDLXPVY60 -3.4 92.431 -26.9 0.72 5017.5
D2KQ972CV9 1.1 93.994 -36.4 4.86 5191.0
2OND4QSHF6 -1.1 94.199 -37.5 0.88 4963.6
9QQXUUYJYT 1.1 93.994 -36.4 4.86 5191.0
ZBE9ZLLPUG -1.8 92.89299999999999 -46.2 1.244 5099.1
4WZ1QO7D1P -1.8 92.89299999999999 -46.2 1.266 5099.1
TONQLTOENV 1.4 93.91799999999999 -42.7 4.961 5228.1
LOUS525781 1.4 93.444 -36.1 4.965 5228.1
N8BOPBETAL -2.9 92.963 -40.8 1.26 5076.2
KIS8093LI7 -0.1 93.2 -42.0 4.0760000000000005 5195.8
69LYNMG2TB 1.1 93.994 -36.4 4.856 5191.0
ITVH4K7QIV -1.8 93.075 -47.1 1.405 5099.1
O831CFCFZ1 1.4 93.91799999999999 -42.7 4.961 5228.1
PYQDT8SIOU 1.4 93.91799999999999 -42.7 4.963 5228.1
R07SWWQKQM -1.8 92.89299999999999 -46.2 1.334 5099.1
G1NXRX2KKH 1.4 93.91799999999999 -42.7 4.962 5228.1
O6ROVWWQJR 1.4 93.91799999999999 -42.7 4.962 5228.1
0IM6N0RB8A -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
CHYKMLEVG2 1.4 94.465 -41.8 4.961 5228.1
DMJG6HPUMX 1.1 93.994 -36.4 4.855 5191.0
JR49F3G1YC 1.1 93.994 -36.4 4.859 5191.0
CY0JX0RUGA 1.4 94.465 -41.8 4.961 5228.1
Z74BN8MIKM -1.8 93.075 -47.1 1.405 5099.1
P280WQGXPZ -1.8 92.89299999999999 -46.2 1.25 5099.1
0OD1LNWNMP 1.4 93.444 -36.1 4.963 5228.1
TOGKPYHO1A -1.8 92.89299999999999 -46.2 1.266 5099.1
ZX58QE5CAD 1.4 93.91799999999999 -42.7 4.963 5228.1
6L5QYNQURP 1.4 93.444 -36.1 4.963 5228.1
KHMZY2VXD9 -3.4 92.37899999999999 -29.8 0.797 5017.5
L7OPYXOTPK -1.8 92.89299999999999 -46.2 1.327 5099.1
X58EY1OPML -2.9 92.20100000000001 -31.4 0.883 5076.2
ZTJ0BQMNIP 1.1 93.994 -36.4 4.8580000000000005 5191.0
81GXL6TZYT 1.1 93.994 -36.4 4.8580000000000005 5191.0
UI4HAPJO26 -1.8 93.876 -40.0 0.684 5008.7
2OF3Y3UF29 1.4 93.444 -36.1 4.963 5228.1
ZEX479IZTG 1.4 93.444 -36.1 4.967 5228.1
SH1KI8MQ1T 1.4 94.465 -41.8 4.955 5228.1
E3J5UN5N4P -1.1 94.199 -37.5 0.879 4963.6
2IFYOMXXAA 1.4 93.91799999999999 -42.7 4.962 5228.1
JC9SJWVI4I 1.4 93.444 -36.1 4.965 5228.1
BZYECP6H9C 1.4 93.91799999999999 -42.7 4.96 5228.1
0X1B8QJ6P6 1.1 93.994 -36.4 4.86 5191.0
4BENPYZX1S 1.4 93.444 -36.1 4.9639999999999995 5228.1
9G1YPSMFUM 1.4 93.444 -36.1 4.963 5228.1
IFBMR1N5CU 1.4 93.444 -36.1 4.9639999999999995 5228.1
0RUTB1A75I 1.4 93.444 -36.1 4.963 5228.1
TPZ5NKAD0F 1.1 93.994 -36.4 4.857 5191.0
1PDFQ3XHEW 1.1 93.994 -36.4 4.86 5191.0
SIBN1S3U96 1.4 94.465 -41.8 4.864 5228.1
TGBAX1E9PI 1.4 94.465 -41.8 4.961 5228.1
ODO7AEP4G3 -1.8 93.749 -34.6 0.642 5008.7
KDHVHBTBTY -1.8 92.89299999999999 -46.2 1.334 5099.1
CZJXD44ILE 1.4 93.444 -36.1 4.9639999999999995 5228.1
BGHJ0JZJII 1.4 93.91799999999999 -42.7 4.962 5228.1
87YB14YADC 1.1 93.994 -36.4 4.857 5191.0
6Y0IM5LB40 1.4 93.444 -36.1 4.968 5228.1
JYP31F4UPO 1.4 94.465 -41.8 4.961 5228.1
O6N2PWJ8PX -1.7 94.215 -40.3 0.885 4991.6
J7F722XEVP -1.8 92.89299999999999 -46.2 1.334 5099.1
9808OWGQ4T 1.4 93.91799999999999 -42.7 4.968 5228.1
Q7TT7Q3Q79 1.1 93.994 -36.4 4.86 5191.0
QA539YGR4U 1.4 94.465 -41.8 4.962 5228.1
LSG5J4GFC9 -0.1 93.2 -42.0 4.0760000000000005 5195.8
4E9W87FQQ0 1.1 93.994 -36.4 4.859 5191.0
VSOOI59A7H 1.1 93.994 -36.4 4.855 5191.0
9IOHQE2T5P 1.1 93.994 -36.4 4.8580000000000005 5191.0
F2FRR1SBUX -1.8 93.075 -47.1 1.405 5099.1
7WR3FDBE1J 1.1 93.994 -36.4 4.8580000000000005 5191.0
VELIE4KTT4 -1.7 94.027 -38.3 0.8859999999999999 4991.6
D4N77WPFLZ 1.4 93.444 -36.1 4.963 5228.1
9BC96KM7F4 1.4 93.444 -36.1 4.963 5228.1
HA0N81HOIF 1.4 94.465 -41.8 4.962 5228.1
K6B6QZ233R -0.1 93.2 -42.0 4.0760000000000005 5195.8
EAGYTT82L2 1.4 93.91799999999999 -42.7 4.961 5228.1
QK9CY13G93 -0.1 93.2 -42.0 4.191 5195.8
65ISM575SA 1.4 93.444 -36.1 4.963 5228.1
HAH9A2MK5R 1.4 93.91799999999999 -42.7 4.962 5228.1
KZ9IQMWAQ3 -0.1 93.2 -42.0 4.191 5195.8
ESB6994V4R 1.1 93.994 -36.4 4.857 5191.0
XTZG5CNJFJ 1.4 93.444 -36.1 4.9639999999999995 5228.1
Z2QMBQNFBS 1.4 93.444 -36.1 4.962 5228.1
LYQ3STM52L -1.8 93.075 -47.1 1.445 5099.1
LE2B6CV04N 1.1 93.994 -36.4 4.856 5191.0
HBKAJ7NW92 -1.8 93.075 -47.1 1.435 5099.1
8MU9NAPCW7 1.1 93.994 -36.4 4.8580000000000005 5191.0
UPJMPXGO6T -1.8 92.89299999999999 -46.2 1.244 5099.1
Q3T6LBXLVC -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
QY60BGYDCV 1.4 93.444 -36.1 4.9639999999999995 5228.1
DQ3BM42F9J -0.1 93.2 -42.0 4.12 5195.8
HRA14RJ81K 1.4 93.444 -36.1 4.965 5228.1
Z9VS01F4JL 1.4 94.465 -41.8 4.8660000000000005 5228.1
5NQQJ6L79G 1.4 93.91799999999999 -42.7 4.958 5228.1
8UYMIS2MR7 1.4 93.444 -36.1 4.968 5228.1
P6JVXA24P6 1.4 93.91799999999999 -42.7 4.961 5228.1
HYDAVUA6KN -1.8 92.89299999999999 -46.2 1.291 5099.1
WC2EDGYB4T 1.4 93.444 -36.1 4.963 5228.1
HO5DHETH22 1.4 93.91799999999999 -42.7 4.962 5228.1
8WI03P9DRF 1.1 93.994 -36.4 4.857 5191.0
L9DLSJ2UXG -1.8 93.075 -47.1 1.415 5099.1
5IUBUJV3ZP -1.8 92.89299999999999 -46.2 1.334 5099.1
A5ARWEUAOG 1.1 93.994 -36.4 4.857 5191.0
SOICYLE18P -1.8 93.075 -47.1 1.405 5099.1
QHM3O72TY7 -1.1 94.76700000000001 -50.8 1.04 4963.6
JQZDG6VCSE -1.8 93.876 -40.0 0.6679999999999999 5008.7
GBUD0TVFQB 1.1 93.994 -36.4 4.8580000000000005 5191.0
FUT5IOE7SY -1.8 93.075 -47.1 1.405 5099.1
LUT8F3QS4Y 1.1 93.994 -36.4 4.859 5191.0
KJHSRU3XGP 1.4 93.444 -36.1 4.968 5228.1
3QJI0YIEQ8 1.1 93.994 -36.4 4.856 5191.0
LMWEV2C8TJ 1.4 94.465 -41.8 4.959 5228.1
IP4DR5UJSL -0.1 93.2 -42.0 4.1530000000000005 5195.8
XGZMS2UP46 1.4 93.91799999999999 -42.7 4.963 5228.1
0WKENQBYY1 1.4 93.444 -36.1 4.9639999999999995 5228.1
ZZS5IXRMZ4 1.4 94.465 -41.8 4.864 5228.1
0WGH18BC66 -1.8 93.075 -47.1 1.365 5099.1
59YYQUCHYX -1.8 92.84299999999999 -50.0 1.629 5099.1
UXFMR7WM4L 1.1 93.994 -36.4 4.864 5191.0
IIN3H9GHRH 1.1 93.994 -36.4 4.86 5191.0
1XRBLJAZ85 -2.9 92.20100000000001 -31.4 0.821 5076.2
AD64W5YYEM -1.8 93.075 -47.1 1.365 5099.1
654YT8S5KE -0.1 93.2 -42.0 4.1530000000000005 5195.8
2JJXO11L8U -3.4 92.649 -30.1 0.716 5017.5
WSDQ4O8PGG -1.8 92.89299999999999 -46.2 1.291 5099.1
GSNPL86G4N 1.4 93.91799999999999 -42.7 4.958 5228.1
O70GG2ENMK -0.1 93.2 -42.0 4.191 5195.8
4NE4BA8S8S 1.4 94.465 -41.8 4.8660000000000005 5228.1
Y4TGU8ZQ5T 1.4 93.444 -36.1 4.966 5228.1
8HETRXXCRJ -2.9 92.963 -40.8 1.281 5076.2
TJPRDNQR2H 1.1 93.994 -36.4 4.857 5191.0
ZFUWBR9B18 -3.4 92.649 -30.1 0.715 5017.5
IKZSQEEW5K 1.1 93.994 -36.4 4.857 5191.0
V9CFG8BS0I 1.1 93.994 -36.4 4.856 5191.0
9DQBRZA4NI -1.8 92.89299999999999 -46.2 1.281 5099.1
NTFYI1JQOO 1.4 93.444 -36.1 4.962 5228.1
3KV05XQCI5 -1.8 93.075 -47.1 1.405 5099.1
BK56QBR2O7 1.1 93.994 -36.4 4.859 5191.0
PU07RQ6L4F -1.8 93.075 -47.1 1.405 5099.1
3OHGAZZXAB 1.1 93.994 -36.4 4.859 5191.0
WQ9ZQQ2RIY -0.2 92.756 -45.9 3.7430000000000003 5176.3
O0I1B5KK76 1.4 93.444 -36.1 4.963 5228.1
W4R3KS3JP1 -0.1 93.2 -42.0 4.191 5195.8
44S67Y4O1I 1.4 93.444 -36.1 4.9639999999999995 5228.1
E6JWH4D4VM 1.4 93.444 -36.1 4.963 5228.1
8BELVW3U3Q -1.7 94.027 -38.3 0.904 4991.6
5NEPS94JIL 1.1 93.994 -36.4 4.8580000000000005 5191.0
ZFYBNMPKCH 1.4 93.444 -36.1 4.963 5228.1
CSYHDJZMHK 1.4 93.444 -36.1 4.966 5228.1
KN1OD7NOIS 1.4 93.444 -36.1 4.965 5228.1
PXVPOZA2OB 1.4 93.444 -36.1 4.9639999999999995 5228.1
5ZDL3FH3LL -0.1 93.2 -42.0 4.0760000000000005 5195.8
0ICT8D54RN 1.4 93.444 -36.1 4.968 5228.1
U4HSMKF2DM 1.1 93.994 -36.4 4.857 5191.0
SVVMU3729A -3.4 92.37899999999999 -29.8 0.755 5017.5
HBVQ4Y4UMO 1.1 93.994 -36.4 4.856 5191.0
UB9Q2T9HDJ 1.4 93.91799999999999 -42.7 4.963 5228.1
L4RK3FD2BL 1.1 93.994 -36.4 4.855 5191.0
4VW7511A5J -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
NUC81V3O66 1.1 93.994 -36.4 4.864 5191.0
UHCB91MG3J 1.1 93.994 -36.4 4.86 5191.0
SYYG0HH7YL 1.1 93.994 -36.4 4.859 5191.0
ZJIHBOMCUW 1.4 93.91799999999999 -42.7 4.957 5228.1
MV7D423PJO -1.8 93.749 -34.6 0.642 5008.7
74JVHVIGOH -1.7 94.055 -39.8 0.7190000000000001 4991.6
LR1SJ02FJ5 1.4 93.444 -36.1 4.966 5228.1
823IQDSJIW 1.4 93.444 -36.1 4.965 5228.1
NR3USNW2J5 1.4 93.444 -36.1 4.965 5228.1
OH1NNVK4T1 -0.1 93.2 -42.0 4.021 5195.8
0J4P130NEH -1.8 93.075 -47.1 1.445 5099.1
VSJTNH3D0M 1.4 94.465 -41.8 4.961 5228.1
64YQMN8G3K -0.1 93.2 -42.0 4.191 5195.8
YUXYQ4DJS8 -2.9 92.963 -40.8 1.266 5076.2
WDGXLJFK2O -1.7 94.027 -38.3 0.904 4991.6
